IdAluno;Resultado;1>;14>;14>14>;14>14>31>;14>2>;14>2>14>;14>2>2>;14>2>2>31>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>30>30>30>30>30>;14>31>30>31>;14>31>31>;14>31>41>;14>31>48>;14>32>;14>32>31>;14>32>31>30>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>49>;14>49>49>;14>7>;14>7>5>;14>7>5>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;17>30>31>;2>;2>14>;2>14>2>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>2>31>30>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>41>;2>41>41>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>2>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>30>30>30>30>30>30>;30>30>31>;30>30>48>;30>31>;30>31>30>;30>31>30>30>;30>32>;30>41>;30>48>;31>;31>14>;31>14>41>;31>2>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>41>41>;31>48>;31>48>30>;32>;32>31>;32>31>30>;38>;41>;41>14>;41>2>;41>31>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>7>;42>;46>;48>;48>14>;48>29>;48>30>;48>48>;48>48>48>;49>;49>48>;49>49>;49>49>48>;49>49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>31>;7>5>;7>5>5>;7>6>;8>
31556-5388;SUCESSO;0;49;0;0;3;0;2;0;0;0;0;5;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;1;1;7;6;1;0;0;1;1;0;0;0;0;0;0;15;3;0;0;0;2;0;0;0;0;0;0;1;0;2;7;0;4;14;9;1;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;13;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;5;0;0;0;0;2;26;1;3;1;0;6;0;1;4;1;0;0;0;0;11;1;2;3;2;0;8;4;7;4;4;1;1;23;8;5;5;0;0;1;1;0;5
31574-4605;insucesso;0;13;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;2;1;0;0;1;0;0;1;0;0;0;0;0;5;2;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;1;1;0;4;0;4;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31576-4604;SUCESSO;0;14;0;0;2;0;0;0;0;0;0;1;1;3;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;2;1;0;1;1;0;1;1;1;0;0;5;2;0;2;0;0;0;0;0;0;0;0;0;0;3;1;0;1;4;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;2;1;4;2;4;4;2;2;0;1;1;4;0;0;2;0;0;1;1;0;0
31581-4605;SUCESSO;0;33;0;0;4;1;0;0;0;0;0;0;0;6;1;1;0;1;0;0;0;0;1;0;0;0;0;0;5;2;0;2;0;1;1;0;0;0;1;1;1;1;1;0;0;1;13;3;0;0;1;0;0;0;0;0;0;0;1;0;0;5;0;4;7;2;0;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;11;1;0;0;7;1;2;0;0;0;0;0;1;1;0;0;2;2;0;0;0;0;2;2;1;1;10;1;2;2;1;3;0;1;0;0;0;0;0;0;3;0;0;0;0;0;2;0;1;0;0;1;1;13;3;2;2;0;0;1;1;1;6
31583-4130;SUCESSO;0;15;1;0;1;0;0;0;0;0;0;0;0;6;0;3;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;4;0;0;3;0;2;2;1;1;0;1;1;1;0;0;0;0;1;10;1;0;0;6;2;3;2;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;8;0;0;0;0;3;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;6;1;0;3;0;0;0;0;0;0
31607-4130;insucesso;0;7;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;7;0;0;1;5;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;0
31615-4604;SUCESSO;1;18;0;0;4;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;4;2;0;0;1;0;0;0;0;0;2;2;0;0;0;12;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;10;0;0;0;0;0;0;0;2;5;0;2;2;0;2;1;1;1;0;2;0;2;2;2;0;1;0;9;1;1;0;6;0;4;2;2;1;1;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;17;0;0;0;0;4;0;0;2;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;7;1;1;3;0;0;1;0;0;0
31617-4130;insucesso;0;17;1;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;6;4;3;4;0;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;6;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;0;0;8;2;1;0;5;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;7;5;3;0;8;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;12;4;2;2;0;0;1;1;1;1
31618-5468;insucesso;0;21;0;0;2;0;1;1;0;0;0;1;0;3;1;3;0;2;0;0;0;0;0;0;0;3;3;2;4;0;2;0;0;0;0;3;1;1;0;0;0;3;3;1;0;0;3;1;0;0;1;1;1;1;1;1;1;0;1;1;0;2;0;1;14;2;0;1;0;0;1;1;0;6;0;0;4;0;3;1;0;0;0;1;0;3;1;0;1;0;1;15;2;1;1;11;1;5;2;2;0;0;0;1;0;0;1;0;0;2;0;0;0;8;7;5;0;7;0;1;2;2;2;1;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;5;0;0;1;1;0;2
31640-4605;SUCESSO;1;13;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;0;0;0;2;0;0;1;1;0;0;0;0;0;0;9;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;0;1;1;1;0;0
31666-4605;insucesso;0;8;0;0;2;0;0;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;6;1;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;4;2;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;6;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0
31666-5468;SUCESSO;0;21;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;3;1;2;1;2;0;0;0;0;0;1;1;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;1;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;1;1;1;0;4;0;1;1;1;0;0;0;0;4;1;1;1;0;0;3;2;2;1;1;0;0;1;0;0;2;0;0;0;0;0;0
31679-4130;SUCESSO;0;14;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;2;2;3;0;0;1;1;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;14;0;0;2;1;2;0;1;1;0;0;0;0;0;6;0;0;0;3;2;5;2;4;1;1;0;0;0;0;0;3;0;0;0;0;0;0
31689-4130;SUCESSO;0;5;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31693-7274;insucesso;0;13;0;0;3;0;0;0;1;1;1;0;0;3;2;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;5;5;1;0;0;5;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;14;2;1;0;0;0;0;0;0;3;1;0;1;0;1;1;1;0;0;0;0;1;1;0;0;0;3;13;2;0;0;8;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;2;0;0;1;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31698-5388;insucesso;1;23;1;0;2;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;10;1;0;0;4;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0
31698-7274;SUCESSO;2;8;0;0;4;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;2;1;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31748-4604;SUCESSO;1;27;1;0;3;0;1;0;0;0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;4;1;0;0;1;0;0;1;1;0;1;1;0;0;0;12;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;11;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;11;1;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;37;0;2;1;1;12;0;1;5;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;3;1;0;1;0;1;0
31750-4604;SUCESSO;2;11;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;5;2;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;8;0;1;1;0;1;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;0
31752-4130;SUCESSO;1;20;0;0;2;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;1;1;4;0;0;1;1;0;0;0;0;0;0;9;2;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;2;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;3;2;1;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0;5;0;0;0;0;0;0
31753-7118;SUCESSO;1;19;0;0;2;0;0;0;1;1;0;0;0;4;0;1;0;1;0;0;0;0;0;1;0;0;0;0;5;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;10;1;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;14;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;14;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;0;0;1;26;0;3;2;1;8;1;1;2;1;0;0;0;1;2;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;2;0;1;1;1;0;0
31756-4605;insucesso;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31761-5469;insucesso;0;33;1;0;4;1;1;0;0;0;1;0;0;8;1;5;0;1;0;0;0;0;0;0;0;0;0;0;14;1;0;5;1;0;0;1;0;0;1;1;0;0;0;0;0;0;16;2;0;0;2;5;0;0;1;0;0;0;2;0;0;1;0;1;11;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;14;1;0;0;7;0;2;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;36;2;3;0;0;7;1;0;1;0;0;0;2;0;2;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;3;2;0;0;0;0;0
31769-4604;SUCESSO;0;33;2;0;3;0;1;0;1;1;0;4;2;1;0;1;0;1;0;0;0;0;0;0;0;12;0;0;2;0;0;0;0;5;2;0;0;0;3;3;2;0;0;0;0;0;22;1;0;0;0;7;1;0;0;3;2;0;5;0;6;15;0;10;23;1;1;0;0;0;0;0;2;10;0;2;4;0;2;2;2;1;1;2;0;4;3;1;0;2;1;34;1;0;1;17;1;7;2;1;1;1;1;2;2;2;1;7;2;4;2;3;0;29;24;10;2;24;0;0;2;1;7;0;1;3;1;0;0;0;0;14;0;6;0;1;0;10;7;5;2;4;1;1;7;1;0;4;0;0;1;1;1;8
31794-4605;insucesso;2;12;0;0;3;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;6;2;1;0;0;3;0;0;1;0;0;0;1;0;0;1;0;1;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;15;0;1;1;0;3;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;2;0;0;0;0;1;0
31797-4130;insucesso;0;11;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;1;1;1;0;0;0;0;0;2;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;0;0;6;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;1;1;1;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0
31838-4605;insucesso;0;10;1;0;2;0;1;1;0;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;5;2;0;0;0;3;1;1;0;1;1;1;1;0;0;1;0;1;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;1;0;0;0
31850-4605;insucesso;0;4;0;0;0;0;0;0;0;0;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;1;1;0;1;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31870-4604;insucesso;1;51;1;0;8;0;3;1;0;0;1;6;4;3;0;1;0;1;1;0;0;0;0;1;0;10;6;4;2;1;0;0;0;4;0;3;0;0;2;2;2;1;1;0;0;0;26;1;1;0;0;5;1;1;2;1;1;0;4;0;0;14;0;10;25;2;0;0;0;0;0;0;1;5;0;0;3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;26;0;0;1;14;1;4;3;0;0;0;0;2;2;0;0;2;1;1;0;0;0;17;11;5;0;14;0;2;1;0;0;0;0;0;0;0;0;2;1;8;0;0;0;1;0;13;5;1;0;0;2;1;14;7;4;5;0;0;1;0;1;3
31887-4604;insucesso;1;49;2;0;4;0;1;0;1;1;1;5;2;7;1;5;0;1;0;0;0;0;0;0;0;4;2;0;7;0;0;3;2;1;0;0;0;0;3;3;3;3;3;0;0;0;15;4;0;0;1;3;0;0;0;1;1;1;3;1;1;10;2;3;25;5;0;3;0;0;0;0;1;11;0;0;5;0;1;0;0;0;0;2;0;2;0;0;0;1;1;27;4;2;0;16;0;6;2;0;0;0;0;0;0;0;1;3;1;0;0;1;0;7;5;2;0;28;2;1;2;0;10;0;0;5;2;1;0;2;1;4;0;1;2;0;0;2;1;0;0;0;0;0;5;0;0;4;2;0;0;0;0;0
31898-4604;SUCESSO;0;9;1;0;3;0;1;0;0;0;1;0;0;2;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;3;1;0;1;1;1;3;3;0;0;2;4;0;0;0;0;1;1;0;0;2;1;1;1;0;0;0;0;0;8;1;0;0;0;0;0;0;0;6;1;0;3;0;3;2;2;2;2;1;0;3;2;2;0;1;0;11;1;0;0;7;0;5;2;2;1;1;1;0;0;1;0;0;0;2;0;0;0;2;1;1;0;6;0;1;1;1;3;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;2;0;0;0
31915-5468;SUCESSO;1;24;0;0;4;0;1;0;0;0;1;0;0;4;0;2;0;1;0;0;0;1;0;0;0;0;0;0;3;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;1;9;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;21;3;1;0;0;1;1;1;2;9;1;1;4;1;1;1;1;1;0;0;4;2;1;0;0;2;7;17;1;0;0;10;2;4;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;16;0;1;3;3;2;1;1;1;1;0;0;0;1;10;1;0;3;5;3;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
31927-4604;insucesso;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0
31958-7274;SUCESSO;0;19;1;1;4;0;2;0;1;1;0;0;0;11;0;6;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;7;7;1;1;0;8;0;0;0;0;3;0;0;0;1;1;0;1;0;0;0;0;0;17;1;1;0;0;0;1;1;1;4;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;17;1;1;1;10;0;2;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;9;0;1;1;0;6;1;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31964-4605;insucesso;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31980-4604;SUCESSO;0;27;0;0;2;0;0;0;1;1;0;0;0;8;0;5;0;1;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;2;0;0;1;1;1;4;4;0;0;3;7;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;4;0;0;2;0;2;0;0;0;0;0;0;4;1;0;0;0;0;16;2;0;0;11;0;3;1;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
32005-4604;SUCESSO;0;8;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;7;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3;0;0;0;0;0;6;0;1;3;2;1;1;0;0;0;0;0;0;0;4;1;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32011-5468;insucesso;1;18;2;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;7;5;3;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;7;3;0;0;0;0;0;0;1;0;0;0;0;0;0;6;0;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;3;0;6;0;0;1;1;2;0;1;2;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;1
32022-5468;insucesso;0;14;0;0;3;0;2;1;1;1;0;0;0;8;0;5;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;6;6;0;0;0;4;0;0;0;0;3;2;1;0;3;2;0;0;0;0;0;0;0;22;1;0;1;0;0;0;0;0;5;0;0;2;0;1;1;1;0;0;1;0;4;4;0;0;0;0;15;0;0;0;13;1;3;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;4;0;0;1;1;1;0;1;1;1;0;0;0;0;2;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
32081-4605;insucesso;1;21;3;0;9;0;5;3;1;1;0;0;0;11;0;7;2;4;2;2;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;11;3;2;0;0;6;3;1;0;4;2;1;2;2;0;0;0;0;13;4;1;1;0;0;0;0;0;9;1;0;5;0;5;2;2;0;0;1;0;2;1;0;0;0;1;17;2;0;2;11;2;7;4;4;2;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;6;1;0;2;0;5;0;1;3;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
